ENS,symbol
ENSMUSG00000096794,Olfr905
ENSMUSG00000039962,Olfr906
ENSMUSG00000094810,Olfr907
ENSMUSG00000062621,Olfr911-ps1
ENSMUSG00000060114,Olfr910
ENSMUSG00000111448,Olfr912
ENSMUSG00000059189,Olfr913
ENSMUSG00000047050,Olfr914
ENSMUSG00000094701,Olfr916
ENSMUSG00000063225,Olfr917
ENSMUSG00000046150,Olfr918
ENSMUSG00000056961,Olfr919
ENSMUSG00000023186,Vwa5a
ENSMUSG00000061039,Olfr920
ENSMUSG00000049926,Olfr921
ENSMUSG00000043911,Olfr922
ENSMUSG00000044798,Olfr923
ENSMUSG00000062103,Olfr924
ENSMUSG00000047667,Olfr26
ENSMUSG00000064333,Olfr926
ENSMUSG00000063221,Olfr930
ENSMUSG00000058515,Olfr933
ENSMUSG00000057424,Olfr934
ENSMUSG00000059595,Olfr935
ENSMUSG00000058820,Olfr146
ENSMUSG00000094182,Olfr937
ENSMUSG00000048501,Olfr938
ENSMUSG00000049708,Olfr27
ENSMUSG00000094970,Olfr943
ENSMUSG00000096555,Olfr944
ENSMUSG00000096109,Olfr1537
ENSMUSG00000063380,Olfr945
ENSMUSG00000057349,Olfr948
ENSMUSG00000094269,Olfr951
ENSMUSG00000058856,Olfr952
ENSMUSG00000094745,Olfr954
ENSMUSG00000063176,Olfr955
ENSMUSG00000062649,Olfr44
ENSMUSG00000095322,Olfr957
ENSMUSG00000050853,Olfr958
ENSMUSG00000059366,Olfr959
ENSMUSG00000038112,AW551984
ENSMUSG00000048299,Olfr148
ENSMUSG00000059867,Olfr960
ENSMUSG00000059106,Olfr961
ENSMUSG00000064110,Olfr963
ENSMUSG00000062121,Olfr149
ENSMUSG00000095839,Olfr965
ENSMUSG00000094353,Olfr150
ENSMUSG00000055820,Olfr967
ENSMUSG00000095903,Olfr968
ENSMUSG00000094254,Olfr969
ENSMUSG00000095774,Olfr970
ENSMUSG00000093934,Olfr971
ENSMUSG00000094449,Olfr972
ENSMUSG00000095390,Olfr229
ENSMUSG00000051493,Olfr974
ENSMUSG00000043331,Olfr975
ENSMUSG00000047352,Olfr976
ENSMUSG00000044292,Olfr978
ENSMUSG00000059473,Olfr979
ENSMUSG00000060254,Olfr980
ENSMUSG00000046678,Olfr981
ENSMUSG00000049010,Olfr982
ENSMUSG00000044205,Olfr983
ENSMUSG00000045812,Olfr984
ENSMUSG00000049073,Olfr985
ENSMUSG00000040541,Tmem225
ENSMUSG00000051095,Olfr986
ENSMUSG00000025602,Zfp202
ENSMUSG00000049281,Scn3b
ENSMUSG00000040111,Gramd1b
ENSMUSG00000094204,Gm21915
ENSMUSG00000032024,Clmp
ENSMUSG00000015656,Hspa8
ENSMUSG00000054360,Bsx
ENSMUSG00000032023,Jhy
ENSMUSG00000032021,Crtam
ENSMUSG00000032020,Ubash3b
ENSMUSG00000049313,Sorl1
ENSMUSG00000032018,Sc5d
ENSMUSG00000037705,Tecta
ENSMUSG00000037287,Tbcel
ENSMUSG00000032017,Grik4
ENSMUSG00000059495,Arhgef12
ENSMUSG00000048503,Tlcd5
ENSMUSG00000032015,Pou2f3
ENSMUSG00000032014,Oaf
ENSMUSG00000032013,Trim29
ENSMUSG00000032012,Nectin1
ENSMUSG00000032011,Thy1
ENSMUSG00000111409,Gm49380
ENSMUSG00000032010,Usp2
ENSMUSG00000053128,Rnf26
ENSMUSG00000034739,Mfrp
ENSMUSG00000079592,C1qtnf5
ENSMUSG00000032135,Mcam
ENSMUSG00000034342,Cbl
ENSMUSG00000070306,Ccdc153
ENSMUSG00000032105,Pdzd3
ENSMUSG00000032109,Nlrx1
ENSMUSG00000032131,Abcg4
ENSMUSG00000032119,Hinfp
ENSMUSG00000032120,C2cd2l
ENSMUSG00000032123,Dpagt1
ENSMUSG00000049932,H2ax
ENSMUSG00000032126,Hmbs
ENSMUSG00000032127,Vps11
ENSMUSG00000032115,Hyou1
ENSMUSG00000032114,Slc37a4
ENSMUSG00000032112,Trappc4
ENSMUSG00000009927,Rps25
ENSMUSG00000043923,Ccdc84
ENSMUSG00000074397,Foxr1
ENSMUSG00000041523,Upk2
ENSMUSG00000063382,Bcl9l
ENSMUSG00000047880,Cxcr5
ENSMUSG00000032097,Ddx6
ENSMUSG00000032098,Treh
ENSMUSG00000048537,Phldb1
ENSMUSG00000032096,Arcn1
ENSMUSG00000002031,Ift46
ENSMUSG00000002032,Tmem25
ENSMUSG00000039438,Ttc36
ENSMUSG00000002028,Kmt2a
ENSMUSG00000038717,Atp5l
ENSMUSG00000059890,Ube4a
ENSMUSG00000002033,Cd3g
ENSMUSG00000032094,Cd3d
ENSMUSG00000032093,Cd3e
ENSMUSG00000032092,Mpzl2
ENSMUSG00000070305,Mpzl3
ENSMUSG00000048534,Jaml
ENSMUSG00000070304,Scn2b
ENSMUSG00000046480,Scn4b
ENSMUSG00000032091,Tmprss4
ENSMUSG00000091996,BC049352
ENSMUSG00000032089,Il10ra
ENSMUSG00000037129,Tmprss13
ENSMUSG00000066705,Fxyd6
ENSMUSG00000059412,Fxyd2
ENSMUSG00000032087,Dscaml1
ENSMUSG00000043987,Cep164
ENSMUSG00000032086,Bace1
ENSMUSG00000042790,Rnf214
ENSMUSG00000035382,Pcsk7
ENSMUSG00000032085,Tagln
ENSMUSG00000034908,Sidt2
ENSMUSG00000003131,Pafah1b2
ENSMUSG00000034135,Sik3
ENSMUSG00000032083,Apoa1
ENSMUSG00000032081,Apoc3
ENSMUSG00000032080,Apoa4
ENSMUSG00000032079,Apoa5
ENSMUSG00000032078,Zpr1
ENSMUSG00000032077,Bud13
ENSMUSG00000056617,4931429L15Rik
ENSMUSG00000094893,Gm4791
ENSMUSG00000032076,Cadm1
ENSMUSG00000044229,Nxpe4
ENSMUSG00000032028,Nxpe2
ENSMUSG00000032026,Rexo2
ENSMUSG00000042396,Rbm7
ENSMUSG00000042293,Gm5617
ENSMUSG00000032271,Nnmt
ENSMUSG00000066687,Zbtb16
ENSMUSG00000032269,Htr3a
ENSMUSG00000008590,Htr3b
ENSMUSG00000032267,Usp28
ENSMUSG00000032264,Zw10
ENSMUSG00000032268,Tmprss5
ENSMUSG00000054156,Gm4894
ENSMUSG00000032259,Drd2
ENSMUSG00000032257,Ankk1
ENSMUSG00000040219,Ttc12
ENSMUSG00000039542,Ncam1
ENSMUSG00000058443,Rpl10-ps3
ENSMUSG00000032068,Plet1
ENSMUSG00000032067,Pts
ENSMUSG00000032066,Bco2
ENSMUSG00000039217,Il18
ENSMUSG00000032065,Tex12
ENSMUSG00000000171,Sdhd
ENSMUSG00000039016,Timm8b
ENSMUSG00000059820,Nkapd1
ENSMUSG00000000167,Pih1d2
ENSMUSG00000000168,Dlat
ENSMUSG00000032064,Dixdc1
ENSMUSG00000032062,2310030G06Rik
ENSMUSG00000038086,Hspb2
ENSMUSG00000032060,Cryab
ENSMUSG00000037971,1110032A03Rik
ENSMUSG00000037845,Fdxacb1
ENSMUSG00000032059,Alg9
ENSMUSG00000032058,Ppp2r1b
ENSMUSG00000037112,Sik2
ENSMUSG00000060594,Layn
ENSMUSG00000032056,Btg4
ENSMUSG00000032057,4833427G06Rik
ENSMUSG00000110266,Gm32742
ENSMUSG00000032053,Pou2af1
ENSMUSG00000079559,Colca2
ENSMUSG00000036027,1810046K07Rik
ENSMUSG00000053199,Arhgap20
ENSMUSG00000032051,Fdx1
ENSMUSG00000032050,Rdx
ENSMUSG00000035164,Zc3h12c
ENSMUSG00000078307,AI593442
ENSMUSG00000053289,Ddx10
ENSMUSG00000034584,Exph5
ENSMUSG00000034487,Poglut3
ENSMUSG00000005131,4930550C14Rik
ENSMUSG00000034218,Atm
ENSMUSG00000033054,Npat
ENSMUSG00000032047,Acat1
ENSMUSG00000032030,Cul5
ENSMUSG00000055069,Rab39
ENSMUSG00000042195,Slc35f2
ENSMUSG00000042045,Sln
ENSMUSG00000041986,Elmod1
ENSMUSG00000074345,Tnfaip8l3
ENSMUSG00000032274,Cyp19a1
ENSMUSG00000046167,Gldn
ENSMUSG00000041268,Dmxl2
ENSMUSG00000046460,Sh2d7
ENSMUSG00000037493,Cib2
ENSMUSG00000032279,Idh3a
ENSMUSG00000032281,Acsbg1
ENSMUSG00000032285,Dnaja4
ENSMUSG00000061559,Wdr61
ENSMUSG00000032291,Crabp1
ENSMUSG00000032293,Ireb2
ENSMUSG00000035878,Hykk
ENSMUSG00000044820,AY074887
ENSMUSG00000032301,Psma4
ENSMUSG00000035594,Chrna5
ENSMUSG00000032303,Chrna3
ENSMUSG00000035200,Chrnb4
ENSMUSG00000032307,Ube2q2
ENSMUSG00000032309,Fbxo22
ENSMUSG00000032311,Nrg4
ENSMUSG00000032313,Tmem266
ENSMUSG00000032314,Etfa
ENSMUSG00000032318,Isl2
ENSMUSG00000034007,Scaper
ENSMUSG00000050702,4930563M21Rik
ENSMUSG00000032320,Rcn2
ENSMUSG00000032322,Pstpip1
ENSMUSG00000032324,Tspan3
ENSMUSG00000074305,Peak1
ENSMUSG00000032329,Hmg20a
ENSMUSG00000118653,AC159819.1
ENSMUSG00000049556,Lingo1
ENSMUSG00000045620,Odf3l1
ENSMUSG00000032911,Cspg4
ENSMUSG00000032733,Snx33
ENSMUSG00000032288,Imp3
ENSMUSG00000055334,Snupn
ENSMUSG00000032290,Ptpn9
ENSMUSG00000042557,Sin3a
ENSMUSG00000032295,Man2c1
ENSMUSG00000032298,Neil1
ENSMUSG00000032299,Commd4
ENSMUSG00000070298,Trcg1
ENSMUSG00000032300,1700017B05Rik
ENSMUSG00000063849,Ppcdc
ENSMUSG00000040722,Scamp5
ENSMUSG00000062309,Rpp25
ENSMUSG00000000088,Cox5a
ENSMUSG00000032305,Fam219b
ENSMUSG00000032306,Mpi
ENSMUSG00000040188,Scamp2
ENSMUSG00000032308,Ulk3
ENSMUSG00000039714,Cplx3
ENSMUSG00000056271,Lman1l
ENSMUSG00000032312,Csk
ENSMUSG00000032310,Cyp1a2
ENSMUSG00000032315,Cyp1a1
ENSMUSG00000038957,Edc3
ENSMUSG00000032316,Clk3
ENSMUSG00000004661,Arid3b
ENSMUSG00000055720,Ubl7
ENSMUSG00000038264,Sema7a
ENSMUSG00000032323,Cyp11a1
ENSMUSG00000037716,Ccdc33
ENSMUSG00000032327,Stra6
ENSMUSG00000037206,Islr
ENSMUSG00000051243,Islr2
ENSMUSG00000036986,Pml
ENSMUSG00000032333,Stoml1
ENSMUSG00000032334,Loxl1
ENSMUSG00000036244,Tbc1d21
ENSMUSG00000066607,Insyn1
ENSMUSG00000035914,Cd276
ENSMUSG00000032336,Nptn
ENSMUSG00000074269,Rec114
ENSMUSG00000032338,Hcn4
ENSMUSG00000032340,Neo1
ENSMUSG00000025236,Adpgk
ENSMUSG00000025235,Bbs4
ENSMUSG00000025234,Arih1
ENSMUSG00000049526,Tmem202
ENSMUSG00000025232,Hexa
ENSMUSG00000032297,Celf6
ENSMUSG00000025237,Parp6
ENSMUSG00000032294,Pkm
ENSMUSG00000074259,Gramd2
ENSMUSG00000051705,Senp8
ENSMUSG00000039585,Myo9a
ENSMUSG00000032292,Nr2e3
ENSMUSG00000032289,Thsd4
ENSMUSG00000047766,Lrrc49
ENSMUSG00000034839,Larp6
ENSMUSG00000034485,Uaca
ENSMUSG00000032280,Tle3
ENSMUSG00000007892,Rplp1
ENSMUSG00000032254,Kif23
ENSMUSG00000032278,Paqr5
ENSMUSG00000032252,Glce
ENSMUSG00000046846,Spesp1
ENSMUSG00000032249,Anp32a
ENSMUSG00000041729,Coro2b
ENSMUSG00000032243,Itga11
ENSMUSG00000032244,Fem1b
ENSMUSG00000032245,Cln6
ENSMUSG00000032246,Calml4
ENSMUSG00000032405,Pias1
ENSMUSG00000022245,Skor1
ENSMUSG00000058444,Map2k5
ENSMUSG00000032403,2300009A05Rik
ENSMUSG00000037801,Iqch
ENSMUSG00000037257,Aagab
ENSMUSG00000032402,Smad3
ENSMUSG00000036867,Smad6
ENSMUSG00000032401,Lctl
ENSMUSG00000032400,Zwilch
ENSMUSG00000032399,Rpl4
ENSMUSG00000032398,Snapc5
ENSMUSG00000004936,Map2k1
ENSMUSG00000035337,Uchl4
ENSMUSG00000032397,Tipin
ENSMUSG00000032396,Dis3l
ENSMUSG00000036466,Megf11
ENSMUSG00000004771,Rab11a
ENSMUSG00000053641,Dennd4a
ENSMUSG00000034452,Slc24a1
ENSMUSG00000034263,Ints14
ENSMUSG00000033629,Hacd3
ENSMUSG00000032393,Dpp8
ENSMUSG00000032816,Igdcc4
ENSMUSG00000032394,Igdcc3
ENSMUSG00000032392,Parp16
ENSMUSG00000042254,Cilp
ENSMUSG00000015357,Clpx
ENSMUSG00000041837,Pdcd7
ENSMUSG00000086228,Ubap1l
ENSMUSG00000054978,Kbtbd13
ENSMUSG00000041696,Rasl12
ENSMUSG00000053862,Slc51b
ENSMUSG00000059183,Mtfmt
ENSMUSG00000032388,Spg21
ENSMUSG00000066510,Ankdd1a
ENSMUSG00000050721,Plekho2
ENSMUSG00000041064,Pif1
ENSMUSG00000032387,Rbpms2
ENSMUSG00000040652,Oaz2
ENSMUSG00000040524,Zfp609
ENSMUSG00000032386,Trip4
ENSMUSG00000040204,Pclaf
ENSMUSG00000032384,Csnk1g1
ENSMUSG00000032383,Ppib
ENSMUSG00000039452,Snx22
ENSMUSG00000032382,Snx1
ENSMUSG00000032381,Ciao2a
ENSMUSG00000032380,Dapk2
ENSMUSG00000038664,Herc1
ENSMUSG00000050503,Fbxl22
ENSMUSG00000032376,Usp3
ENSMUSG00000032373,Car12
ENSMUSG00000032375,Aph1b
ENSMUSG00000053040,Aph1c
ENSMUSG00000036943,Rab8b
ENSMUSG00000036781,Rps27l
ENSMUSG00000032370,Lactb
ENSMUSG00000032366,Tpm1
ENSMUSG00000052698,Tln2
ENSMUSG00000091956,C2cd4b
ENSMUSG00000047990,C2cd4a
ENSMUSG00000035284,Vps13c
ENSMUSG00000032238,Rora
ENSMUSG00000032235,Ice2
ENSMUSG00000032231,Anxa2
ENSMUSG00000059246,Foxb1
ENSMUSG00000011958,Bnip2
ENSMUSG00000033543,Gtf2a2
ENSMUSG00000032226,Gcnt3
ENSMUSG00000032224,Fam81a
ENSMUSG00000032220,Myo1e
ENSMUSG00000032218,Ccnb2
ENSMUSG00000032217,Rnf111
ENSMUSG00000032212,Sltm
ENSMUSG00000042444,Mindy2
ENSMUSG00000054693,Adam10
ENSMUSG00000032207,Lipc
ENSMUSG00000032204,Aqp9
ENSMUSG00000013584,Aldh1a2
ENSMUSG00000032199,Polr2m
ENSMUSG00000041361,Myzap
ENSMUSG00000032232,Cgnl1
ENSMUSG00000032228,Tcf12
ENSMUSG00000038535,Zfp280d
ENSMUSG00000032221,Mns1
ENSMUSG00000090626,Tex9
ENSMUSG00000037674,Rfx7
ENSMUSG00000032216,Nedd4
ENSMUSG00000036030,Prtg
ENSMUSG00000034910,Pygo1
ENSMUSG00000092192,Dnaaf4
ENSMUSG00000089865,Gm44503
ENSMUSG00000086158,Ccpg1os
ENSMUSG00000034563,Ccpg1
ENSMUSG00000079469,Pigb
ENSMUSG00000098332,Pigbos1
ENSMUSG00000032202,Rab27a
ENSMUSG00000092622,Khdc3
ENSMUSG00000092310,Gm20509
ENSMUSG00000032215,Rsl24d1
ENSMUSG00000062151,Unc13c
ENSMUSG00000044976,Wdr72
ENSMUSG00000043013,Onecut1
ENSMUSG00000034858,Fam214a
ENSMUSG00000007656,Arpp19
ENSMUSG00000034593,Myo5a
ENSMUSG00000033590,Myo5c
ENSMUSG00000032192,Gnb5
ENSMUSG00000032191,Bcl2l10
ENSMUSG00000042688,Mapk6
ENSMUSG00000042487,Leo1
ENSMUSG00000058587,Tmod3
ENSMUSG00000032186,Tmod2
ENSMUSG00000032184,Lysmd2
ENSMUSG00000032181,Scg3
ENSMUSG00000032179,Bmp5
ENSMUSG00000007908,Hmgcll1
ENSMUSG00000059383,Gfral
ENSMUSG00000032360,Hcrtr2
ENSMUSG00000032358,Fam83b
ENSMUSG00000032357,Tinag
ENSMUSG00000032355,Mlip
ENSMUSG00000032352,Lrrc1
ENSMUSG00000044938,Klhl31
ENSMUSG00000032350,Gclc
ENSMUSG00000032349,Elovl5
ENSMUSG00000023333,Gcm1
ENSMUSG00000001366,Fbxo9
ENSMUSG00000009828,Cilk1
ENSMUSG00000032348,Gsta4
ENSMUSG00000074183,Gsta1
ENSMUSG00000111709,Gm3776
ENSMUSG00000074179,Gm10639
ENSMUSG00000066463,Omt2a
ENSMUSG00000038750,Omt2b
ENSMUSG00000057933,Gsta2
ENSMUSG00000060461,Dppa5a
ENSMUSG00000032346,Ooep
ENSMUSG00000070291,Ddx43
ENSMUSG00000032344,Cgas
ENSMUSG00000032342,Mto1
ENSMUSG00000037742,Eef1a1
ENSMUSG00000049624,Slc17a5
ENSMUSG00000046186,Cd109
ENSMUSG00000032332,Col12a1
ENSMUSG00000032330,Cox7a2
ENSMUSG00000032328,Tmem30a
ENSMUSG00000034898,Filip1
ENSMUSG00000034252,Senp6
ENSMUSG00000033577,Myo6
ENSMUSG00000032343,Impg1
ENSMUSG00000049511,Htr1b
ENSMUSG00000043289,Mei4
ENSMUSG00000032251,Irak1bp1
ENSMUSG00000032253,Phip
ENSMUSG00000066456,Hmgn3
ENSMUSG00000032258,Lca5
ENSMUSG00000032261,Sh3bgrl2
ENSMUSG00000032262,Elovl4
ENSMUSG00000038379,Ttk
ENSMUSG00000032263,Bckdhb
ENSMUSG00000079433,Gm11114
ENSMUSG00000032265,Tent5a
ENSMUSG00000035941,Ibtk
ENSMUSG00000035274,Tpbg
ENSMUSG00000032415,Ube2cbp
ENSMUSG00000034973,Dop1a
ENSMUSG00000056131,Pgm3
ENSMUSG00000032417,Rwdd2a
ENSMUSG00000032418,Me1
ENSMUSG00000033491,Prss35
ENSMUSG00000033419,Snap91
ENSMUSG00000047897,Ripply2
ENSMUSG00000032872,Cyb5r4
ENSMUSG00000042761,Mrap2
ENSMUSG00000056919,Cep162
ENSMUSG00000032419,Tbx18
ENSMUSG00000032420,Nt5e
ENSMUSG00000032422,Snx14
ENSMUSG00000092541,Gm20537
ENSMUSG00000032423,Syncrip
ENSMUSG00000032425,Zfp949
ENSMUSG00000090693,Trim43a
ENSMUSG00000079427,Mthfsl
ENSMUSG00000099974,Bcl2a1d
ENSMUSG00000067399,Trim43c
ENSMUSG00000102037,Bcl2a1a
ENSMUSG00000079162,Trim43b
ENSMUSG00000089929,Bcl2a1b
ENSMUSG00000100838,Gm29094
ENSMUSG00000066442,Mthfs
ENSMUSG00000039313,Minar1
ENSMUSG00000032353,Tmed3
ENSMUSG00000047606,Ankrd34c
ENSMUSG00000032356,Rasgrf1
ENSMUSG00000032359,Ctsh
ENSMUSG00000062270,Morf4l1
ENSMUSG00000032363,Adamts7
ENSMUSG00000037410,Tbc1d2b
ENSMUSG00000032368,Zic1
ENSMUSG00000036972,Zic4
ENSMUSG00000095654,Plscr5
ENSMUSG00000032369,Plscr1
ENSMUSG00000032372,Plscr2
ENSMUSG00000074139,1700057G04Rik
ENSMUSG00000032377,Plscr4
ENSMUSG00000032374,Plod2
ENSMUSG00000045414,Dipk2a
ENSMUSG00000031129,Slc9a9
ENSMUSG00000033350,Chst2
ENSMUSG00000032407,U2surp
ENSMUSG00000064225,Paqr9
ENSMUSG00000015354,Pcolce2
ENSMUSG00000032839,Trpc1
ENSMUSG00000049493,Pls1
ENSMUSG00000032409,Atr
ENSMUSG00000032410,Xrn1
ENSMUSG00000041440,Gk5
ENSMUSG00000032411,Tfdp2
ENSMUSG00000032412,Atp1b3
ENSMUSG00000051234,Rnf7
ENSMUSG00000099564,Gm28729
ENSMUSG00000032413,Rasa2
ENSMUSG00000040433,Zbtb38
ENSMUSG00000043587,Pxylp1
ENSMUSG00000046997,Spsb4
ENSMUSG00000032449,Slc25a36
ENSMUSG00000032451,Trim42
ENSMUSG00000032452,Clstn2
ENSMUSG00000032456,Nmnat3
ENSMUSG00000046402,Rbp1
ENSMUSG00000032454,Rbp2
ENSMUSG00000032458,Copb2
ENSMUSG00000032459,Mrps22
ENSMUSG00000091080,Prr23a1
ENSMUSG00000063058,Prr23a2
ENSMUSG00000090470,Prr23a3
ENSMUSG00000074123,7420426K07Rik
ENSMUSG00000050397,Foxl2
ENSMUSG00000032463,Faim
ENSMUSG00000044860,Gm1123
ENSMUSG00000032462,Pik3cb
ENSMUSG00000096316,Faiml
ENSMUSG00000056267,Cep70
ENSMUSG00000037681,Esyt3
ENSMUSG00000032470,Mras
ENSMUSG00000046242,Nme9
ENSMUSG00000032468,Armc8
ENSMUSG00000032469,Dbr1
ENSMUSG00000037953,A4gnt
ENSMUSG00000037784,Dzip1l
ENSMUSG00000032473,Cldn18
ENSMUSG00000053747,Sox14
ENSMUSG00000044244,Il20rb
ENSMUSG00000032475,Nck1
ENSMUSG00000070287,Slc35g2
ENSMUSG00000037286,Stag1
ENSMUSG00000032527,Pccb
ENSMUSG00000066415,Msl2
ENSMUSG00000043154,Ppp2r3a
ENSMUSG00000057710,9630041A04Rik
ENSMUSG00000032537,Ephb1
ENSMUSG00000035606,Ky
ENSMUSG00000032534,Cep63
ENSMUSG00000035048,Anapc13
ENSMUSG00000032531,Amotl2
ENSMUSG00000032547,Ryk
ENSMUSG00000032548,Slco2a1
ENSMUSG00000032549,Rab6b
ENSMUSG00000032553,Srprb
ENSMUSG00000032554,Trf
ENSMUSG00000033688,1300017J02Rik
ENSMUSG00000032555,Topbp1
ENSMUSG00000032803,Cdv3
ENSMUSG00000032556,Bfsp2
ENSMUSG00000042757,Tmem108
ENSMUSG00000032558,Nphp3
ENSMUSG00000101152,Gm28305
ENSMUSG00000032557,Uba5
ENSMUSG00000090150,Acad11
ENSMUSG00000079355,Ackr4
ENSMUSG00000032560,Dnajc13
ENSMUSG00000032561,Acpp
ENSMUSG00000032564,Cpne4
ENSMUSG00000032563,Mrpl3
ENSMUSG00000032565,Nudt16
ENSMUSG00000032566,Nudt16l2
ENSMUSG00000035032,Nek11
ENSMUSG00000032567,Aste1
ENSMUSG00000032570,Atp2c1
ENSMUSG00000032571,Pik3r4
ENSMUSG00000043719,Col6a6
ENSMUSG00000091345,Col6a5
ENSMUSG00000032572,Col6a4
ENSMUSG00000020258,Glyctk
ENSMUSG00000020257,Wdr82
ENSMUSG00000020253,Ppm1m
ENSMUSG00000023277,Twf2
ENSMUSG00000045322,Tlr9
ENSMUSG00000032786,Alas1
ENSMUSG00000023345,Poc1a
ENSMUSG00000053716,Dusp7
ENSMUSG00000048758,Rpl29
ENSMUSG00000023262,Acy1
ENSMUSG00000042210,Abhd14a
ENSMUSG00000042073,Abhd14b
ENSMUSG00000023495,Pcbp4
ENSMUSG00000091735,Gpr62
ENSMUSG00000023249,Parp3
ENSMUSG00000041506,Rrp9
ENSMUSG00000066383,Iqcf1
ENSMUSG00000118396,Iqcf2
ENSMUSG00000066382,Iqcf5
ENSMUSG00000041009,Iqcf4
ENSMUSG00000091129,Iqcf6
ENSMUSG00000023192,Grm2
ENSMUSG00000040813,Tex264
ENSMUSG00000040661,Rad54l2
ENSMUSG00000040325,Dcaf1
ENSMUSG00000032575,Manf
ENSMUSG00000074102,Rbm15b
ENSMUSG00000039716,Dock3
ENSMUSG00000032577,Mapkapk3
ENSMUSG00000032578,Cish
ENSMUSG00000032579,Hemk1
ENSMUSG00000037977,6430571L13Rik
ENSMUSG00000010066,Cacna2d2
ENSMUSG00000010045,Tmem115
ENSMUSG00000037190,Cyb561d2
ENSMUSG00000010057,Nprl2
ENSMUSG00000010044,Zmynd10
ENSMUSG00000010067,Rassf1
ENSMUSG00000010054,Tusc2
ENSMUSG00000010047,Hyal2
ENSMUSG00000010051,Hyal1
ENSMUSG00000079334,Naa80
ENSMUSG00000036091,Hyal3
ENSMUSG00000010048,Ifrd2
ENSMUSG00000103409,Lsmem2
ENSMUSG00000057969,Sema3b
ENSMUSG00000032562,Gnai2
ENSMUSG00000010064,Slc38a3
ENSMUSG00000034837,Gnat1
ENSMUSG00000034684,Sema3f
ENSMUSG00000032580,Rbm5
ENSMUSG00000032582,Rbm6
ENSMUSG00000032583,Mon1a
ENSMUSG00000032584,Mst1r
ENSMUSG00000066368,Actl11
ENSMUSG00000032936,Camkv
ENSMUSG00000032586,Traip
ENSMUSG00000032596,Uba7
ENSMUSG00000079323,Gm20661
ENSMUSG00000042106,Inka1
ENSMUSG00000032595,Cdhr4
ENSMUSG00000093456,Gm20662
ENSMUSG00000032594,Ip6k1
ENSMUSG00000070284,Gmppb
ENSMUSG00000041528,Rnf123
ENSMUSG00000032593,Amigo3
ENSMUSG00000032591,Mst1
ENSMUSG00000032590,Apeh
ENSMUSG00000032589,Bsn
ENSMUSG00000039952,Dag1
ENSMUSG00000032606,Nicn1
ENSMUSG00000032607,Amt
ENSMUSG00000039461,Tcta
ENSMUSG00000007815,Rhoa
ENSMUSG00000063856,Gpx1
ENSMUSG00000032612,Usp4
ENSMUSG00000032611,1700102P08Rik
ENSMUSG00000047220,Ccdc36
ENSMUSG00000050641,BC048562
ENSMUSG00000032609,Klhdc8b
ENSMUSG00000049305,Ccdc71
ENSMUSG00000052911,Lamb2
ENSMUSG00000006676,Usp19
ENSMUSG00000032604,Qars
ENSMUSG00000006673,Qrich1
ENSMUSG00000062867,Impdh2
ENSMUSG00000070283,Ndufaf3
ENSMUSG00000019039,Dalrd3
ENSMUSG00000066357,Wdr6
ENSMUSG00000006675,P4htm
ENSMUSG00000064145,Arih2
ENSMUSG00000032602,Slc25a20
ENSMUSG00000032601,Prkar2a
ENSMUSG00000032599,Ip6k2
ENSMUSG00000032598,Nckipsd
ENSMUSG00000023473,Celsr3
ENSMUSG00000023259,Slc26a6
ENSMUSG00000025652,Tmem89
ENSMUSG00000025651,Uqcrc1
ENSMUSG00000025650,Col7a1
ENSMUSG00000049699,Ucn2
ENSMUSG00000025648,Pfkfb4
ENSMUSG00000025647,Shisa5
ENSMUSG00000049734,Trex1
ENSMUSG00000025646,Atrip
ENSMUSG00000091537,Tma7
ENSMUSG00000025645,Ccdc51
ENSMUSG00000053646,Plxnb1
ENSMUSG00000047237,Fbxw21
ENSMUSG00000049314,Fbxw13
ENSMUSG00000061701,Fbxw20
ENSMUSG00000105589,Fbxw14
ENSMUSG00000054087,Fbxw28
ENSMUSG00000070324,Fbxw22
ENSMUSG00000074062,Fbxw16
ENSMUSG00000074061,Fbxw19
ENSMUSG00000074060,Fbxw15
ENSMUSG00000062275,Fbxw24
ENSMUSG00000094992,Fbxw25
ENSMUSG00000074059,Fbxw18
ENSMUSG00000059547,Fbxw26
ENSMUSG00000104614,Fbxw27
ENSMUSG00000050074,Spink8
ENSMUSG00000032478,Nme6
ENSMUSG00000038357,Camp
ENSMUSG00000032477,Cdc25a
ENSMUSG00000032479,Map4
ENSMUSG00000032480,Dhx30
ENSMUSG00000032481,Smarcc1
ENSMUSG00000032482,Cspg5
ENSMUSG00000054836,Elp6
ENSMUSG00000032485,Scap
ENSMUSG00000036057,Ptpn23
ENSMUSG00000032484,Ngp
ENSMUSG00000054792,Klhl18
ENSMUSG00000032489,Kif9
ENSMUSG00000044791,Setd2
ENSMUSG00000032491,Nradd
ENSMUSG00000056724,Nbeal2
ENSMUSG00000019659,Ccdc12
ENSMUSG00000032492,Pth1r
ENSMUSG00000059741,Myl3
ENSMUSG00000044664,Prss42
ENSMUSG00000032493,Prss44
ENSMUSG00000058398,Prss43
ENSMUSG00000047257,Prss45
ENSMUSG00000049719,Prss46
ENSMUSG00000048752,Prss50
ENSMUSG00000049555,Tmie
ENSMUSG00000044037,Als2cl
ENSMUSG00000096393,Fam240a
ENSMUSG00000032494,Tdgf1
ENSMUSG00000032495,Lrrc2
